date,net
2011-03-08,-0.038070636625525595
2011-03-09,-0.010825802035500496
2011-03-10,0.025229283711040829
2011-03-11,0.0087293115167953444
2011-03-14,0.017278192491499141
2011-03-15,0.0068977137948560393
2011-03-16,-0.012615700357167723
2011-03-17,-0.022230415833349941
2011-03-18,-0.021397474751195748
2011-03-21,0.037108569828623768
2011-03-22,-0.013747997658938804
2011-03-23,0.0052637975442190671
2011-03-24,0.023021454981623984
2011-03-25,-0.019454433758348204
2011-03-28,0.0091584793527890434
2011-03-29,0.011378769340105597
2011-03-30,0.026902022851296312
2011-03-31,0.014590342717223341
2011-04-01,-0.0042790829097905693
2011-04-04,-0.0099541451449297706
2011-04-05,0.013207246199260494
2011-04-06,-0.036890916884037103
2011-04-07,-0.013769281056354939
2011-04-08,-0.0073722538834931654
2011-04-11,-0.0021694277776767705
2011-04-12,0.0079767136082682603
2011-04-13,0.0077151870953105529
2011-04-14,0.0047489845202747768
2011-04-15,-0.0013170365809889266
2011-04-18,0.0053424343899088535
2011-04-19,0.0046794455451792697
2011-04-20,0.0081408116483496183
2011-04-21,0.0019715059064018938
2011-04-25,-0.0083240513654907339
2011-04-26,-0.00094309403052993557
2011-04-27,0.019835615592533357
2011-04-28,-0.0032641083449012711
2011-04-29,0.01545907705844206
2011-05-02,-0.0021777179152689331
2011-05-03,-0.01126165535390746
2011-05-04,-0.014182701640700797
2011-05-05,0.022412238049840123
2011-05-06,0.0058293368848969344
2011-05-09,0.0076327913715273626
2011-05-10,-0.0090103424558528548
2011-05-11,0.0055116743248215675
2011-05-12,0.0041548730295070174
2011-05-13,-0.0024672109355865883
2011-05-16,-0.015153102408580008
2011-05-17,0.00060547289280212012
2011-05-18,0.014700432850754008
2011-05-19,0.008010963244524022
2011-05-20,0.012968031970473255
2011-05-23,-0.0069061509592779242
2011-05-24,0.003393157172439367
2011-05-25,0.012798767612129992
2011-05-26,-0.0070764046536716608
2011-05-27,0.025191712451140037
2011-05-31,0.0062233868573466538
2011-06-01,0.0013144423918356153
2011-06-02,0.0062076647217793064
2011-06-03,0.005911994574445978
2011-06-06,-0.0058855938556379977
2011-06-07,0.00087699725404361819
2011-06-08,0.0099299159159506791
2011-06-09,-0.0085027470092108922
2011-06-10,0.0014185291610920531
2011-06-13,-0.0018522753829400432
2011-06-14,0.0076030913087522739
2011-06-15,-0.0073251828586267612
2011-06-16,-0.0040710221517861892
2011-06-17,0.0069336216401639462
2011-06-20,0.0024978535280534013
2011-06-21,0.0074778372348216562
2011-06-22,0.0092890652092132205
2011-06-23,-0.0012876289156719114
2011-06-24,0.014676995981693332
2011-06-27,0.0054305517279723391
2011-06-28,0.0050355379917931377
2011-06-29,-0.011337180243221815
2011-06-30,-0.0031099645026107267
2011-07-01,-0.0039385432451779752
2011-07-05,0.012209633211286751
2011-07-06,0.005935545519859438
2011-07-07,-0.010208006019916539
2011-07-08,0.011743531347633859
2011-07-11,0.0034363387401790593
2011-07-12,0.00058662911858079641
2011-07-13,0.00054725698186839419
2011-07-14,-0.010606919039059741
2011-07-15,-7.6257453988530022e-05
2011-07-18,0.0066593696405766803
2011-07-19,0.0022472311080686314
2011-07-20,-0.014754327910887923
2011-07-21,-0.011332651399336764
2011-07-22,-0.010832480939193433
2011-07-25,-0.014350682193633349
2011-07-26,0.01452075775462076
2011-07-27,-0.0088224123538388158
2011-07-28,-0.0089265743862523769
2011-07-29,0.012407881400184693
2011-08-01,-0.0033234775582993022
2011-08-02,-0.0095861536578223661
2011-08-03,0.017539508707003541
2011-08-04,-0.0062423307192697322
2011-08-05,-0.0028759774422378861
2011-08-08,-0.0375387757259956
2011-08-09,0.03657600764963774
2011-08-10,-0.02010121073560248
2011-08-11,0.0032784219357502669
2011-08-12,-0.013787779524464524
2011-08-15,-0.0082679836734938488
2011-08-16,-0.00011861577902653985
2011-08-17,-0.0037926912233235393
2011-08-18,-0.018848720857599203
2011-08-19,-0.0052304949591475526
2011-08-22,0.0011297595730359912
2011-08-23,0.02450268637979932
2011-08-24,0.0041648715596264855
2011-08-25,-0.0031807927779007083
2011-08-26,0.001274610308018881
2011-08-29,-0.0029074912846805629
2011-08-30,0.0075538252945652265
2011-08-31,-0.0018445705258169874
2011-09-01,-0.003752233361353855
2011-09-02,0.011623675915143249
2011-09-06,0.0047049058446889253
2011-09-07,-0.01496062074648675
2011-09-08,-0.0044740259757695845
2011-09-09,-0.0054034817710502817
2011-09-12,-0.00051548399190163132
2011-09-13,0.0086814430348767426
2011-09-14,-0.015145473726226138
2011-09-15,0.0021927766558169489
2011-09-16,0.013170575467520448
2011-09-19,0.0073622820707963804
2011-09-20,-0.013862787042872858
2011-09-21,0.028219158254219896
2011-09-22,0.00056575757159817034
2011-09-23,-0.0033859760132718274
2011-09-26,-0.0065077018054771531
2011-09-27,-0.01340612190902238
2011-09-28,0.0098576273707278051
2011-09-29,-0.0085526689200624267
2011-09-30,0.0093513634751337983
2011-10-03,0.015877132475701022
2011-10-04,-0.0046540212611888548
2011-10-05,-0.013579180926820382
2011-10-06,-0.011413504383470968
2011-10-07,0.0029731763424405166
2011-10-10,-0.0063920662623584259
2011-10-11,-0.0016022333689905909
2011-10-12,0.010833819150113852
2011-10-13,0.0066824570705422701
2011-10-14,0.011422597313374808
2011-10-17,0.0036013960425062439
2011-10-18,-0.010150748981105604
2011-10-19,0.00068619035012034888
2011-10-20,-0.0096255372705571756
2011-10-21,-0.0059908182671258
2011-10-24,-0.025785214535894146
2011-10-25,-0.011002815260835857
2011-10-26,-0.019153978882850642
2011-10-27,-0.0023358315104995107
2011-10-28,0.0092243388877268195
2011-10-31,0.0078759121972065398
2011-11-01,0.0045880856419643042
2011-11-02,-0.00024311870285308269
2011-11-03,0.0034965956582718007
2011-11-04,-0.0025758239412161923
2011-11-07,-0.00063579787316039415
2011-11-08,0.0072109846848866267
2011-11-09,0.0038277792331674974
2011-11-10,-0.0074082464519561976
2011-11-11,-0.0012452371705101283
2011-11-14,0.0058413433331184891
2011-11-15,-0.0020020708841504489
2011-11-16,-0.021588340098592961
2011-11-17,0.0044488639323793811
2011-11-18,-0.0049264881147959901
2011-11-21,0.013011391344372533
2011-11-22,0.010492523330385034
2011-11-23,-0.00075174841759464745
2011-11-25,-0.010990418522412528
2011-11-28,0.010522664012771495
2011-11-29,0.0075210934820960414
2011-11-30,-0.0065518781417905738
2011-12-01,0.0004254479652267982
2011-12-02,0.0044586204461104515
2011-12-05,0.0010366077505902971
2011-12-06,-0.0038165057509954568
2011-12-07,-0.0066051012709493519
2011-12-08,0.0030688051125220186
2011-12-09,0.002972620277406053
2011-12-12,0.0033956894754618812
2011-12-13,0.0055699459845010126
2011-12-14,-0.00032971544852669469
2011-12-15,0.0026809811677317528
2011-12-16,0.0013273822829697249
2011-12-19,0.0080646131360043397
2011-12-20,-0.009016155389746483
2011-12-21,-0.0045300387186196387
2011-12-22,-0.019639204120644054
2011-12-23,0.0066479292735684122
2011-12-27,0.0091214739841068964
2011-12-28,0.0021826936704087709
2011-12-29,0.0007180294636663974
2011-12-30,-0.017444736342773298
2012-01-03,-0.0018773944905180672
2012-01-04,-0.025580256503495033
2012-01-05,-0.0090843523386174574
2012-01-06,-0.014631500712187681
2012-01-09,-0.019391394664149162
2012-01-10,-0.0018949783957649278
2012-01-11,0.0045700265055230102
2012-01-12,0.0040537006771623786
2012-01-13,-0.0014222192384044559
2012-01-17,0.0024364873692672749
2012-01-18,-0.015441318451427759
2012-01-19,-0.0051585364330865736
2012-01-20,-0.0040612979307344237
2012-01-23,0.0088599238979959003
2012-01-24,0.0089761440814367256
2012-01-25,-0.021126119070797578
2012-01-26,0.011472133094788466
2012-01-27,-0.0029819058032404706
2012-01-30,0.0015980451249585539
2012-01-31,-0.0019052297907138148
2012-02-01,0.0044392075398125338
2012-02-02,-0.0073616297188580891
2012-02-03,-0.003560456128797118
2012-02-06,-0.0069877273383513357
2012-02-07,-0.0020403261897019068
2012-02-08,0.00034547709718041076
2012-02-09,0.0059384828615539039
2012-02-10,-0.0028099647968292535
2012-02-13,0.0017600348419615258
2012-02-14,7.6691303928177291e-05
2012-02-15,0.0012500584730014213
2012-02-16,-0.016151919301368167
2012-02-17,0.013423053380400547
2012-02-21,0.010545608823813845
2012-02-22,0.0088952966580421681
2012-02-23,-0.016158144586786997
2012-02-24,0.0053375313469853263
2012-02-27,0.0014233329351007972
2012-02-28,0.006732830980012961
2012-02-29,0.0095516750913860454
2012-03-01,-0.0022037036488510441
2012-03-02,0.0041088625238049582
2012-03-05,0.018208027175701223
2012-03-06,-0.0060022972235112279
2012-03-07,0.0021482016165279556
2012-03-08,-0.0064387239311107913
2012-03-09,0.0046964924625724639
2012-03-12,0.0072869117170693224
2012-03-13,-0.014747846769593571
2012-03-14,0.0034402201158141139
2012-03-15,-0.01905085780152312
2012-03-16,0.0016049601961324541
2012-03-19,0.00014064145415149256
2012-03-20,0.0036573417946128058
2012-03-21,0.0030692603694260118
2012-03-22,0.0064947347582436383
2012-03-23,-0.0070178050995100419
2012-03-26,0.004039754451307118
2012-03-27,-0.0026543421128117088
2012-03-28,0.0037951367916855016
2012-03-29,-0.0029148285217172744
2012-03-30,0.008368188335686897
2012-04-02,0.0049418675998548663
2012-04-03,0.0070841017005002912
2012-04-04,0.005776319814483408
2012-04-05,0.0078989172277522824
2012-04-09,0.0073551633984979504
2012-04-10,0.011501584915784298
2012-04-11,0.0016250433604669289
2012-04-12,0.0017176621981827411
2012-04-13,0.011274772009704604
2012-04-16,-0.004847200638765461
2012-04-17,0.0020222397243625958
2012-04-18,0.0094000863777742617
2012-04-19,0.0016801101939325088
2012-04-20,0.015359334432418641
2012-04-23,0.011045699864494064
2012-04-24,-0.0044174401167779648
2012-04-25,0.016648691568604521
2012-04-26,0.00056922340123440681
2012-04-27,0.0083745634185549995
2012-04-30,0.00070359724645537752
2012-05-01,-0.0025284314868309933
2012-05-02,0.010495427017335707
2012-05-03,0.002706761199909505
2012-05-04,0.010456326759823734
2012-05-07,0.0037256847425852575
2012-05-08,0.0054692087549492374
2012-05-09,-0.00015611727293639624
2012-05-10,0.017510680344553105
2012-05-11,-0.0067312742875344136
2012-05-14,-0.012341002688039381
2012-05-15,0.006701291754571191
2012-05-16,0.014733058574456384
2012-05-17,0.0055773072739522507
2012-05-18,0.0039850994896260088
2012-05-21,0.0082366842002348645
2012-05-22,0.0164190465729043
2012-05-23,-0.0036474338085129062
2012-05-24,0.010117496480714652
2012-05-25,-0.014961368912961339
2012-05-29,0.0049295064469651656
2012-05-30,0.0051060499859456694
2012-05-31,-0.0019152756685735168
2012-06-01,-0.007256557599705722
2012-06-04,0.0099912273437544417
2012-06-05,-0.029705256953423617
2012-06-06,0.0050059596422723221
2012-06-07,0.0098233042540630238
2012-06-08,-0.0036304739059276002
2012-06-11,0.015115194704830194
2012-06-12,0.0019198213700680374
2012-06-13,0.016483179283133871
2012-06-14,0.013023500308197853
2012-06-15,-0.0080141525793475873
2012-06-18,-0.0025275180732454148
2012-06-19,-0.0079388008095517808
2012-06-20,0.0030157897299909813
2012-06-21,-0.0027860079904952753
2012-06-22,0.01711585563924586
2012-06-25,0.00644991219743249
2012-06-26,-0.00024858831691119959
2012-06-27,-0.0057630197945357708
2012-06-28,-0.018076546843241836
2012-06-29,-0.00069262078651642785
2012-07-02,0.0051381523645594668
2012-07-03,-0.013142491992681754
2012-07-05,0.0058011880496056205
2012-07-06,0.0072268443199954213
2012-07-09,0.031518222621851971
2012-07-10,0.0057538083463407608
2012-07-11,-0.0069002816521738048
2012-07-12,0.002124372098641704
2012-07-13,0.014193239986547713
2012-07-16,0.013342199414829116
2012-07-17,0.010664094091949823
2012-07-18,-0.0023843687198480137
2012-07-19,0.010497394366908148
2012-07-20,0.017830504096661256
2012-07-23,-0.01300719189773821
2012-07-24,0.025394598255083122
2012-07-25,-0.0024756043945246891
2012-07-26,-0.0033860505479128703
2012-07-27,-0.0040522995428577393
2012-07-30,0.0046755001687700196
2012-07-31,-0.015588454097345555
2012-08-01,0.0066025750085604686
2012-08-02,0.015350683558026051
2012-08-03,-0.013873788746812376
2012-08-06,-0.016964520721840542
2012-08-07,-0.010289227164933266
2012-08-08,-0.010403079286283798
2012-08-09,-0.01014526621487934
2012-08-10,-0.012200210483984434
2012-08-13,0.023255366436907867
2012-08-14,0.009352051321565703
2012-08-15,-0.012392879922294823
2012-08-16,-0.00090650490131383111
2012-08-17,0.00025675004005245878
2012-08-20,-0.0056067199721282213
2012-08-21,-0.007983229428449732
2012-08-22,0.0068048659308648151
2012-08-23,0.0036186143349712838
2012-08-24,-0.0054904447579847268
2012-08-27,0.0043974894307457716
2012-08-28,0.005972197702427736
2012-08-29,-0.0010811522914869194
2012-08-30,0.0033424429765389115
2012-08-31,0.0033223763534051295
2012-09-04,0.0091653511615578595
2012-09-05,0.013278478362016217
2012-09-06,-0.011437796140907603
2012-09-07,-0.01276758069171401
2012-09-10,-0.0079051234160424835
2012-09-11,-0.018248529049790848
2012-09-12,0.005944863731714425
2012-09-13,-0.0067814371474943713
2012-09-14,-0.0061954749366974404
2012-09-17,0.01528695284129424
2012-09-18,-0.0060807313486465724
2012-09-19,0.008015023840020884
2012-09-20,0.00056660698082024912
2012-09-21,0.012695779251151538
2012-09-24,-0.0016018315995841238
2012-09-25,0.021694555253112563
2012-09-26,-0.0050782315018172491
2012-09-27,0.0055697746926498311
2012-09-28,-0.00031639241006837506
2012-10-01,-0.0031347661105777312
2012-10-02,0.00054306622044314576
2012-10-03,0.0095712383470798277
2012-10-04,-0.012118900865989164
2012-10-05,-0.0052924840475785081
2012-10-08,0.0071840684188277911
2012-10-09,0.0041382515439629163
2012-10-10,0.0057292984995241927
2012-10-11,0.0022923416308731253
2012-10-12,0.0088496487216973615
2012-10-15,-0.004134656977211746
2012-10-16,-0.0036464885834757467
2012-10-17,-0.0087804248100536043
2012-10-18,0.017541837436633713
2012-10-19,0.019686186929810955
2012-10-22,0.0060686962756251444
2012-10-23,0.0082335725641249965
2012-10-24,0.011346256241028852
2012-10-25,-0.0095408069380862066
2012-10-26,0.0080091300428856947
2012-10-31,-0.012539673040189346
2012-11-01,-0.0077471399642994225
2012-11-02,0.0043249379104436979
2012-11-05,-0.011444503617210335
2012-11-06,0.0039270020119036089
2012-11-07,0.0061326187814021004
2012-11-08,-0.0017101147217043022
2012-11-09,0.00072159426326083413
2012-11-12,0.0045023469676388475
2012-11-13,0.0022182276513108535
2012-11-14,-0.0013610806429271126
2012-11-15,-0.0081493966611932041
2012-11-16,0.0068560280976836399
2012-11-19,0.0069698651442658714
2012-11-20,-0.0019364033078364932
2012-11-21,-0.010162961789773228
2012-11-23,-0.0031189579977487056
2012-11-26,0.002703214388185461
2012-11-27,-0.00080260281500489422
2012-11-28,-0.015512535115178933
2012-11-29,-0.0044284484557942814
2012-11-30,-0.00087783687390277599
2012-12-03,-0.0039109410285202229
2012-12-04,-0.011500990272613422
2012-12-05,-0.013257454831947492
2012-12-06,-0.0066654315539167973
2012-12-07,0.0063845710034856262
2012-12-10,-0.0039328870003596693
2012-12-11,-0.016102059479500472
2012-12-12,-0.0034169095859626747
2012-12-13,-0.010090906737131063
2012-12-14,-0.0056734225886612673
2012-12-17,-0.0067226695331145774
2012-12-18,-0.015025926269780861
2012-12-19,-0.0022922662196935228
2012-12-20,0.022961812464412871
2012-12-21,-0.011993630126490479
2012-12-24,0.0015786272241063337
2012-12-26,0.013417903246846793
2012-12-27,0.01085039992335959
2012-12-28,0.0021751337523404526
2012-12-31,-0.010700790405079239
2013-01-02,-0.00063393300743416097
2013-01-03,-0.0011082082660692485
2013-01-04,-0.011885461138617917
2013-01-07,0.00442462124542579
2013-01-08,0.0089749001471136954
2013-01-09,-0.012028702598988845
2013-01-10,0.00128335094697865
2013-01-11,-0.012273324110295671
2013-01-14,-0.0022002277692947064
2013-01-15,-0.00054390016457364751
2013-01-16,0.00035549208659894579
2013-01-17,-0.0016517380310079924
2013-01-18,0.0065946476269025519
2013-01-22,-0.02180413935967573
2013-01-23,0.0054979326887671306
2013-01-24,-0.0068160188894599832
2013-01-25,-0.0084850313917061351
2013-01-28,-0.0036016821731642548
2013-01-29,0.013456295697416477
2013-01-30,0.012257611071942337
2013-01-31,0.0081684998497252616
2013-02-01,-0.0099207231089493402
2013-02-04,-0.00077529859957122156
2013-02-05,0.0056753958624627416
2013-02-06,-0.0080221029486406623
2013-02-07,0.01013627014334343
2013-02-08,-0.016684439879858268
2013-02-11,-0.0076041309396118681
2013-02-12,0.0015856347498331492
2013-02-13,0.0041530181487870127
2013-02-14,-0.0082987566918751327
2013-02-15,0.0036358855358802839
2013-02-19,-0.0039454411245847983
2013-02-20,0.006451609438198138
2013-02-21,0.0024805498962263751
2013-02-22,-0.0042015044046093694
2013-02-25,0.0011823725431904298
2013-02-26,0.0022197700727621078
2013-02-27,-0.0027741676258593861
2013-02-28,0.0075176026934404535
2013-03-01,0.0018141698345773016
2013-03-04,0.010097066716614908
2013-03-05,-0.012486746267522681
2013-03-06,-0.0077498344528988058
2013-03-07,-0.013080848149601287
2013-03-08,0.00061635955161838619
2013-03-11,-0.0038033169083526836
2013-03-12,0.0033264548798534362
2013-03-13,-0.006186210317809266
2013-03-14,-0.01244581922037973
2013-03-15,-0.002887611896163861
2013-03-18,-0.011218429817708561
2013-03-19,-0.0021543745035664751
2013-03-20,-0.0025794094088634396
2013-03-21,0.0043628508826219787
2013-03-22,0.01536221414704343
2013-03-25,0.0028957240641501025
2013-03-26,0.0035428571080424482
2013-03-27,0.001243888042765464
2013-03-28,0.016717251865777792
2013-04-01,0.016424480666144159
2013-04-02,0.011309686102237858
2013-04-03,-0.0043353839850729919
2013-04-04,-0.00068167917675123282
2013-04-05,-0.0015735204474739916
2013-04-08,-0.0084522040920507833
2013-04-09,-0.0040073221448484473
2013-04-10,0.0064463388967534513
2013-04-11,0.017017551452248071
2013-04-12,0.0034334242394092078
2013-04-15,0.003925593529664549
2013-04-16,0.012406495990675897
2013-04-17,0.017479736504497859
2013-04-18,0.0039587575424789388
2013-04-19,0.0053165567326140147
2013-04-22,0.021871760308990948
2013-04-23,0.006944804784906989
2013-04-24,-0.016412024602995207
2013-04-25,-0.014616350761608209
2013-04-26,-0.0014248463070621353
2013-04-29,-0.0063572570752339899
2013-04-30,-0.0073494460005717873
2013-05-01,-0.014444135430998472
2013-05-02,-0.005809689923646469
2013-05-03,-0.010051488226519918
2013-05-06,-0.0011688665155403166
2013-05-07,0.0071551935340826911
2013-05-08,-0.013953202343670347
2013-05-09,0.0023432874732211184
2013-05-10,-0.011320361316248593
2013-05-13,-0.0015137104969455588
2013-05-14,0.0059905697575527179
2013-05-15,0.02373846425652245
2013-05-16,-0.023576084332466992
2013-05-17,-0.010964866978758406
2013-05-20,-0.0059775972244461685
2013-05-21,-0.0087507400704642524
2013-05-22,0.019889370701067128
2013-05-23,-0.012492507454719848
2013-05-24,0.0045825665693791946
2013-05-28,0.0044617523732185084
2013-05-29,-0.010922982424880217
2013-05-30,0.005320176623419489
2013-05-31,-0.0073579328905557552
2013-06-03,-0.0062481894223338419
2013-06-04,0.0081172901947843268
2013-06-05,0.0022435401832699218
2013-06-06,0.0052993251052187501
2013-06-07,0.0007623361292765547
2013-06-10,0.00019278895591178937
2013-06-11,0.0026937674938624532
2013-06-12,-0.0029502825964123286
2013-06-13,-0.0025593338591547291
2013-06-14,0.0046447178108200713
2013-06-17,-0.0015335472227845676
2013-06-18,0.00068038546409183011
2013-06-19,0.011185146031684952
2013-06-20,0.0011505879152602459
2013-06-21,-0.018188578759260308
2013-06-24,0.009191684167117584
2013-06-25,0.0011885448876445012
2013-06-26,0.017086884503168927
2013-06-27,0.017270643042466866
2013-06-28,-0.012275959031014801
2013-07-01,0.014802053261487948
2013-07-02,-0.0030585159385568528
2013-07-03,-0.0056788417135372748
2013-07-05,0.0042694210269534445
2013-07-08,0.018718573375482609
2013-07-09,-0.0065813368250499113
2013-07-10,-0.006125531212364043
2013-07-11,-0.018726918271064406
2013-07-12,0.017161166015158821
2013-07-15,-0.0091677713939434698
2013-07-16,-0.013028213232706951
2013-07-17,0.018688283988891191
2013-07-18,0.0087449095721802168
2013-07-19,0.0017369721796029749
2013-07-22,0.0024250071274597123
2013-07-23,-0.0052398652080328277
2013-07-24,-0.0092120493315091308
2013-07-25,0.0070103565550112008
2013-07-26,-0.0065506255882042154
2013-07-29,0.0050006978521307402
2013-07-30,0.00052674432538339514
2013-07-31,0.010391197564462409
2013-08-01,-0.0020733473996808276
2013-08-02,0.00068455959853934531
2013-08-05,0.011200772406488858
2013-08-06,-0.016583954990126704
2013-08-07,-3.9458708350994913e-05
2013-08-08,0.004380935709073947
2013-08-09,0.00037704178059295887
2013-08-12,-0.010962795135566521
2013-08-13,-0.013246808345285152
2013-08-14,-0.013357875489072454
2013-08-15,0.0045028187609241202
2013-08-16,-0.00056165547115791042
2013-08-19,0.0091298056785979569
2013-08-20,0.0026173717907551721
2013-08-21,0.012327360000492423
2013-08-22,0.0060460990116692447
2013-08-23,0.0096697636163001009
2013-08-26,0.005328833155060944
2013-08-27,0.0014517600693252119
2013-08-28,0.0014926061760864287
2013-08-29,0.00054828555096391417
2013-08-30,0.0020312768089542034
2013-09-03,0.0015903451625668909
2013-09-04,-0.00017498213802508551
2013-09-05,0.00089639741648170877
2013-09-06,-0.0086613172612980179
2013-09-09,-0.009058561501512236
2013-09-10,0.014046122475403933
2013-09-11,-0.0073037413788803541
2013-09-12,-0.0064687438789461978
2013-09-13,0.016685868813982718
2013-09-16,-0.0045927031677996943
2013-09-17,0.0015996593867106008
2013-09-18,2.1904445858189875e-05
2013-09-19,0.0044239107817265078
2013-09-20,-0.0067058061425184778
2013-09-23,0.0018135964503609321
2013-09-24,0.0075664724694570569
2013-09-25,0.0021760621330279865
2013-09-26,0.0029759293082885939
2013-09-27,0.0088009291749245287
2013-09-30,0.0036855989090338638
2013-10-01,-0.00421134463797269
2013-10-02,-0.0082086120401147974
2013-10-03,0.00015757674295393664
2013-10-04,0.011794123154038697
2013-10-07,-0.0017374541104656258
2013-10-08,-0.011243774281314156
2013-10-09,0.0034012225575369222
2013-10-10,0.0021572443215307608
2013-10-11,-0.010202553265982817
2013-10-14,0.011430582506698622
2013-10-15,0.0032846035637085595
2013-10-16,0.016851639908557359
2013-10-17,0.0072353352115040407
2013-10-18,-0.00033298481150775144
